,text,label
1376,"AirAsia Should Refund Its’ Customers with Cash Refund, or at least Provide The Options",False
1377,Unmask our children,False
1378,Improve the Mobile Network : Fix Minimum 4G Internet Speed,False
1379,Create a reopening plan that allows internationals to stay in the U​.​S.,True
1380,Audit PMCARES FUND,False
1381,Atlanta Spa Shooting of Asian Women is a Hate Crime,False
1382,"Extenuating Circumstances for international students, University of Surrey",False
1383,"Smithfield has case of COVID-19 in facility in Sioux Falls SD, should shut down for 2 week",True
1384,Close Surrey School District's schools due to Coronavirus spread,True
1385,Make school covid-19 safe,False
1386,Stop the Corona Virus: Close the New Zealand borders: Save the local economy,True
1387,Don’t force students to physically attend school on May 16 in New Jersey.,False
1388,Shutdown PartyTown Guelph to prevent the spread of COVID-19,True
1389,Priority covid-19 testing for healthcare workers with symptoms,False
1390,Africa WILL NOT be the testing ground for the Covid-19 vaccine,False
1391,Shut Down Alabama,True
1392,Save the Graffiti Highway,False
1393,Compensation for Covid-19 fedEx Ground Drivers.,False
1394,Cancel AHSEC board exam,True
1395,Prepping for Tourism Re-Opening to Avoid a COVID-19 Hotspot at Laniakea Beach,True
1396,"Declaration for Change:
Families Advocating for Compassionate Eldercare (FACE)",False
1397,Suspend Boston Exam School Admissions Testing for One Year!,False
1398,Corona-Schutz für Obdachlose - sofortige Unterbringung benötigt!,True
1399,Covid-19 Impfung für Schwangere!,False
1400,STOP the Construction of a New Hog Confinement in Poweshiek! Save Our Air and Water!,False
1401,Temporary Moratorium on Evictions Due to COVID-19 Financial Hardships,False
1402,Cancel Utility Payments for Belizean Households,True
1403,Extended Temporary bonus COVID-19 Pay,False
1404,Dentistry in South Africa needs your help after the COVID-19 pandemic!,False
1405,Food companies need to set purchase limits!,False
1406,NHS Payrise post Covid - 19,False
1407,Subir el limite en los ayudas de alquilar,False
1408,Protect our Healthcare workers during the COVID-19 War!,False
1409,Personal protective equipment (PPE) is essential to protect health care workers,False
1410,Close Schools during the COVID-19 pandemic,True
1411,Immediate Relief for Rent/Mortgage/Utility Bills in Michigan due to COVID-19,False
1412,Loan forgiveness for nurses actively working during Covid -19,False
1413,Get lawmakers to take action on homelessness,False
1414,India can defeat COVID-19 with more investments in nutrition,False
1415,Banks should freeze mortgage to survive the current COVID-19 shutdown.,True
1416,Save weddings & events! Create an Advisory Group to consult on safely reopening Ohio,True
1417,Stop the immigration ban of Doctors and Nurses and lift the deployment ban for HCWs,False
1418,Allow 17 Year Olds to Receive Their Driver's License In New Jersey Without The Road Test,False
1419,Second chance for seniors!,False
1420,Elderly Woman Battling Breast Cancer Needs Urgent Commutation of Sentence,False
1421,Federal Assistance for Regional Airlines,False
1422,Close Beaverton School District COVID 19,True
1423,Allow Ontario's young athletes a safe return to sports,False
1424,Postponement of GATE 2021 exam due to pandemic situations,True
1425,ECFMG Certification without Step 2 CS,False
1426,Fair treatment of freelance artists during the COVID-19 crisis,True
1427,temporary close campus due to concerns of coronavirus(COVID-19),True
1428,Reform of the Dental Council of New Zealand,False
1429,Arizona Suspend mortgage/rent and utility bills during mandatory Coronavirus shut down,True
1430,#CloseCrownCasino during the Coronavirus Pandemic,True
1431,COVID-19: Demand Serious Action on Health Crisis!,False
1432,"Lakehead, Help Students During COVID-19",False
1433,Utah: Slow the COVID-19 Spread with Mandatory Masks,False
1434,Force Dillard’s to close their Doors,False
1435,Make July 2021 Graduation Happen for Uni of Liverpool Students!,True
1436,Clear the California DMV Backlog: Allow Licensed Driving Instructors to Approve Drivers,False
1437,Reunir fondos para llevar a mi mamá a un hospital particular para que la atiendan,False
1438,Shut down schools in VVSD 365u due to COVID-19,True
1439,"DEAR PRESIDENT UHURU, WE CAN'T BREATH!",False
1440,Open the QLD border to postcodes that have no active cases! Zero Covid = Not a hotspot!,True
1441,Cancellation of ib exams for generations 2020 2021,False
1442,"Suspend Rent, Mortgage, & Utility Payments During the Covid-19 (coronavirus) Pandemic",False
1443,Appeal to reduce university tuition in JA now that classes are online amidst COVID-19,True
1444,Demanding Hazard Pay for Instacart Workers: The Frontline of COVID-19,False
1445,Free parking for hospital staff during COVID-19 pandemic in Canada.,False
1446,CERB Must Include Students and Seasonal Workers Unable to find Work,False
1447,Stop Increasing Rent During COVID-19,False
1448,More medical supplies needed,False
1449,Slow/Stop Spread of COVID-19 in Milpitas (@WeAsk2Mask),False
1450,WCPSS Ignoring Parents: Tables Still Cleaned With Water Only,False
1451,"Keith Rowley, Fire Yourself!",False
1452,COVID-19: Please allow parents to keep school children at home without repercussions,False
1453,No! to Miramar Furlough,False
1454,Help International Students return to Australia before 2021!,False
1455,Eat Healthy. Avoid pork and scavenger meat - it makes you sick.,False
1456,Protect our migrant workers from Covid-19,False
1457,COVID 19 AND CANCELLED FLIGHTS,True
1458,Require Frequent COVID-19 Testing at Villanova,False
1459,Help stop the destruction of 400 million-year-old Ainslie Volcanics,False
1460,Postpone or cancel VTU semester exams due to COVID-19 fears.,True
1461,Stop the demolition of the Monument of Anti-Chico Dams Struggle Heroes,False
1462,Make Northeastern University a Sanctuary Campus,False
1463,"LMU, do right by your students.",False
1464,St. James Town Urgently Needs Space for Food Security,False
1465,Protect the arts from economic devastation following COVID-19 closures,True
1466,Don’t relax lockdown until the NHS has sufficient supplies of PPE,True
1467,"CANCEL BOARD EXAMS! 
HEALTH>>EXAMS",True
1468,Get all school staff and nurseries vaccinated over Feb half term so schools can reopen,False
1469,"Vote of no confidence in Willie Walsh, Alex Cruz & the British Airways Board",False
1470,Covid-19 vs. Prisoners,False
1471,Close all New Jersey schools due to COVID-19 virus,True
1472,Launch a COVID-19 Vaccination Program for the West Bank and the Gaza Strip,False
1473,Local Fire Sirens - should be heard!!,False
1474,SAVE THE PORTLAND CHILDREN'S MUSEUM,False
1475,6 Demands from NHS staff to help us tackle Coronavirus,False
1476,Make 0% Interest Student Loans Permanent,False
1477,Full Lockdown from government of Malaysia due to Covid 19 spreading.,True
1478,"Support fair pay for NZ's aged care nurses - PETITION CLOSED WE REACHED 15,000! THANKS!",False
1479,Rollins College's Spring Semester changed to PASS/FAIL grades due to COVID-19,True
1480,RESCHEDULING OF IIE GRADUATION,False
1481,Justice for 89-year-old Asian American Hate Crime Victim,False
1482,India - Immediately Designate Private Hospitals as COVID Govt Hospitals Until COVID clears,False
1483,Save the saviors,False
1484,Save John Lewis Peterborough,False
1485,Reduce the 4700 rm quarantine charges or home quarantine for international students.,False
1486,Shut Down All B​.​C Schools Due To Covid-19,False
1487,Hold Town Sports International Holdings financially liable for holding accounts COVID-19,True
1488,Reduce OSU tuition-and-fees cost in response to COVID-19 and remote learning changes,True
1489,Government must honor Doctors & Frontline Workers who died as Covid Warriors with medals.,False
1490,RECALL TEXAS GOVERNOR GREG ABBOTT,False
1491,A second stimulus check for Americans!,True
1492,"COVID-19 Single parents and guardians of minors must not work, the government must cover t",False
1493,Rapid testing for COVID-19,False
1494,uOttawa Make Pass/Fail an Option for Classes the Winter Semester due to COVID,False
1495,Null and void the Premier League,False
1496,Free public transport for NHS staff to accompany 1% pay rise,False
1497,PM please give immediate COVID Insurance cover to all NHS staff,False
1498,SAY NO TO OSHA PROPOSED PERMANENT RULE,False
1499,(NTU) - Viewing of results before deciding to S/U,False
